Company :
* Text *
* Text *

Stack- name: BC_9_HEAP
Filename : Z:\DATA\BC_9_HEAP_1-15-2015.CSV

First data download at: 1/30/2015
 ;Date/Time;T5;T4;T3;T2;T1; Ref mark; O2[vol%];Mode;Blower time ;Blower cycles
220;26.01.2015  21:11;   74;   74;   73;   65;   30;   17; 21,1;2;  162;   81;
221;26.01.2015  22:11;   73;   74;   73;   65;   31;   17; 21,1;2;  172;   86;
222;26.01.2015  23:11;   73;   74;   73;   65;   32;   17; 21,1;2;  182;   91;
223;26.01.2015  23:59;   73;   74;   73;   65;   33;   17; 21,1;2;  190;   95;
224;27.01.2015  00:11;   73;   74;   73;   65;   33;   17; 21,1;2;    2;    1;
225;27.01.2015  01:11;   73;   74;   73;   65;   34;   17; 21,1;2;   12;    6;
226;27.01.2015  02:11;   73;   74;   73;   65;   35;   16; 21,1;2;   22;   11;
227;27.01.2015  03:11;   73;   73;   73;   65;   36;   16; 21,1;2;   32;   16;
228;27.01.2015  04:11;   72;   73;   73;   65;   36;   16; 21,1;2;   42;   21;
229;27.01.2015  05:11;   72;   73;   73;   65;   37;   16; 21,1;2;   52;   26;
230;27.01.2015  06:11;   72;   73;   72;   65;   38;   15; 21,1;2;   62;   31;
231;27.01.2015  07:11;   72;   73;   72;   65;   39;   15; 21,1;2;   72;   36;
232;27.01.2015  08:11;   72;   73;   72;   66;   40;   14; 21,1;2;   82;   41;
233;27.01.2015  09:11;   71;   73;   72;   66;   41;   14; 21,1;2;   92;   46;
234;27.01.2015  10:11;   71;   73;   72;   66;   42;   13; 21,1;2;  102;   51;
235;27.01.2015  11:11;   71;   72;   72;   66;   43;   13; 21,1;2;  112;   56;
236;27.01.2015  12:11;   71;   72;   72;   67;   44;   12; 21,1;2;  122;   61;
237;27.01.2015  13:11;   70;   72;   72;   67;   45;   11; 21,1;2;  132;   66;
238;27.01.2015  14:11;   70;   72;   72;   67;   46;   10; 21,1;2;  142;   71;
239;27.01.2015  15:11;   70;   72;   72;   68;   47;    9; 21,1;2;  152;   76;
240;27.01.2015  16:11;   70;   72;   72;   68;   48;    8; 21,1;2;  162;   81;
241;27.01.2015  17:11;   70;   72;   72;   68;   50;    7; 21,1;2;  172;   86;
242;27.01.2015  18:11;   70;   71;   72;   68;   50;    7; 21,1;2;  182;   91;
243;27.01.2015  19:11;   69;   71;   72;   69;   51;    5; 21,1;2;  192;   96;
244;27.01.2015  20:11;   69;   71;   72;   69;   52;    4; 21,1;2;  202;  101;
245;27.01.2015  21:11;   69;   71;   72;   69;   53;    3; 21,1;2;  212;  106;
246;27.01.2015  22:11;   69;   71;   72;   69;   54;    1; 21,1;2;  222;  111;
247;27.01.2015  23:11;   69;   71;   72;   70;   55;    0; 21,1;2;  232;  116;
248;27.01.2015  23:59;   69;   71;   72;   70;   56;    0; 21,1;2;  240;  120;
249;28.01.2015  00:11;   69;   71;   72;   70;   56;    0; 21,1;2;    1;    1;
250;28.01.2015  01:11;   69;   70;   72;   70;   57;    0; 21,1;2;   11;    6;
251;28.01.2015  02:11;   68;   70;   71;   70;   58;    0; 21,1;2;   21;   11;
252;28.01.2015  03:11;   68;   70;   71;   70;   59;    0; 21,1;2;   31;   16;
253;28.01.2015  04:11;   68;   70;   71;   71;   59;    0; 21,1;2;   41;   21;
254;28.01.2015  05:11;   68;   70;   71;   71;   60;    0; 21,1;2;   51;   26;
255;28.01.2015  06:11;   68;   70;   71;   71;   61;    0; 21,1;2;   61;   31;
256;28.01.2015  07:11;   68;   70;   71;   71;   62;    0; 21,1;2;   71;   36;
257;28.01.2015  08:11;   68;   70;   71;   71;   62;    0; 21,1;2;   81;   41;
258;28.01.2015  09:11;   68;   70;   71;   71;   63;    0; 21,1;2;   91;   46;
259;28.01.2015  10:11;   68;   70;   71;   71;   64;    0; 21,1;2;  101;   51;
260;29.01.2015  14:54;   69;   69;   69;   67;   61;    0; 21,1;2;  105;   53;
261;29.01.2015  15:54;   69;   69;   69;   67;   62;    0; 21,1;2;  115;   58;
262;29.01.2015  16:54;   69;   69;   69;   67;   62;    0; 21,1;2;  125;   63;
263;29.01.2015  17:54;   69;   69;   69;   67;   62;    0; 21,1;2;  135;   68;
264;29.01.2015  18:54;   69;   69;   69;   67;   63;    0; 21,1;2;  145;   73;
265;29.01.2015  19:54;   69;   69;   69;   67;   63;    0; 21,1;2;  155;   78;
266;29.01.2015  20:54;   69;   69;   69;   67;   63;    0; 21,1;2;  165;   83;
267;29.01.2015  21:54;   69;   69;   69;   67;   63;    0; 21,1;2;  175;   88;
268;29.01.2015  22:54;   69;   69;   69;   67;   63;    0; 21,1;2;  185;   93;
269;29.01.2015  23:54;   69;   69;   69;   67;   63;    0; 21,1;2;  195;   98;
270;29.01.2015  23:59;   69;   69;   69;   67;   64;    0; 21,1;2;  197;   99;
271;30.01.2015  00:54;   69;   69;   69;   67;   63;    0; 21,1;2;    8;    4;
272;30.01.2015  01:54;   69;   69;   69;   68;   64;    0; 21,1;2;   18;    9;
273;30.01.2015  02:54;   69;   69;   69;   68;   64;    0; 21,1;2;   28;   14;
274;30.01.2015  03:54;   68;   69;   69;   68;   64;    0; 21,1;2;   38;   19;
275;30.01.2015  04:54;   68;   69;   69;   68;   64;    0; 21,1;2;   48;   24;
276;30.01.2015  05:54;   68;   69;   69;   68;   65;    0; 21,1;2;   58;   29;
277;30.01.2015  06:54;   68;   69;   69;   68;   65;    0; 21,1;2;   68;   34;
278;30.01.2015  07:54;   68;   69;   69;   68;   65;    0; 21,1;2;   78;   39;
279;30.01.2015  10:47;   31;   37;   36;   32;   28;  100; 21,1;2;   86;   43;
280;30.01.2015  16:08;   69;   70;   69;   67;   64;    0; 21,1;2;   96;   48;
281;30.01.2015  17:08;   69;   70;   69;   67;   65;    0; 21,1;2;  106;   53;
282;30.01.2015  18:08;   69;   70;   69;   68;   66;    0; 21,1;2;  116;   58;
283;30.01.2015  19:08;   69;   70;   69;   68;   67;    0; 21,1;2;  126;   63;
284;30.01.2015  20:08;   69;   69;   69;   68;   67;    0; 21,1;2;  136;   68;
285;30.01.2015  21:08;   69;   69;   69;   68;   67;    0; 21,1;2;  146;   73;
286;30.01.2015  22:08;   69;   69;   69;   68;   68;    0; 21,1;2;  156;   78;
287;30.01.2015  23:08;   69;   69;   69;   68;   68;    0; 21,1;2;  166;   83;
288;30.01.2015  23:59;   69;   69;   69;   68;   68;    0; 21,1;2;  176;   88;
289;31.01.2015  00:08;   69;   69;   69;   68;   68;    0; 21,1;2;    0;    0;
290;31.01.2015  01:08;   69;   69;   69;   69;   69;    0; 21,1;2;   10;    5;
291;31.01.2015  02:08;   69;   69;   69;   69;   69;    0; 21,1;2;   20;   10;
292;31.01.2015  03:08;   69;   69;   69;   69;   69;    0; 21,1;2;   30;   15;
293;31.01.2015  04:08;   69;   69;   69;   69;   69;    0; 21,1;2;   40;   20;
294;31.01.2015  05:08;   69;   69;   69;   69;   70;    0; 21,1;2;   50;   25;
295;31.01.2015  06:08;   69;   69;   69;   69;   70;    0; 21,1;2;   60;   30;
296;31.01.2015  07:08;   70;   69;   69;   69;   70;    0; 21,1;2;   70;   35;
297;31.01.2015  08:08;   70;   69;   69;   69;   70;    0; 21,1;2;   80;   40;
298;31.01.2015  09:08;   70;   69;   69;   70;   70;    0; 21,1;2;   90;   45;
299;31.01.2015  10:08;   70;   69;   69;   70;   71;    0; 21,1;2;  100;   50;
