Company: NYCCP hosted by Big Reuse

Stack-name: BC_11_HEAP
Filename: 2015-03-26.csv

First data download at: 4/17/2015
 ;Date/Time;T5;T4;T3;T2;T1; Ref mark; O2[vol%];Mode;Blower time ;Blower cycles
177;03.04.2015  04:11;   34;   37;   41;   45;   47;  100; 12,6;2;   41;   21;
178;03.04.2015  05:11;   34;   37;   41;   45;   48;  100; 12,6;2;   51;   26;
179;03.04.2015  06:11;   34;   37;   41;   45;   48;  100; 12,6;2;   61;   31;
180;03.04.2015  07:11;   34;   37;   41;   45;   48;  100; 12,6;2;   71;   36;
181;03.04.2015  08:11;   34;   37;   41;   45;   48;  100; 12,7;2;   81;   41;
182;03.04.2015  09:11;   34;   37;   41;   45;   48;  100; 12,6;2;   91;   46;
183;03.04.2015  10:11;   34;   37;   41;   45;   48;  100; 12,6;2;  101;   51;
184;03.04.2015  11:11;   34;   37;   41;   45;   48;  100; 12,6;2;  111;   56;
185;03.04.2015  12:11;   34;   37;   41;   45;   49;  100; 12,6;2;  121;   61;
186;03.04.2015  13:11;   34;   37;   41;   45;   49;  100; 12,6;2;  131;   66;
187;03.04.2015  14:11;   34;   38;   42;   46;   49;  100; 12,6;2;  141;   71;
188;03.04.2015  15:11;   34;   38;   42;   46;   49;  100; 12,6;2;  151;   76;
189;03.04.2015  16:11;   34;   38;   42;   46;   49;  100; 12,6;2;  161;   81;
190;03.04.2015  17:11;   34;   38;   42;   46;   49;  100; 12,6;2;  171;   86;
191;03.04.2015  18:11;   34;   38;   42;   46;   49;  100; 12,6;2;  181;   91;
192;03.04.2015  19:11;   34;   38;   42;   46;   50;  100; 12,6;2;  191;   96;
193;03.04.2015  20:11;   34;   38;   42;   46;   50;  100; 12,6;2;  201;  101;
194;03.04.2015  21:11;   34;   38;   42;   46;   50;  100; 12,6;2;  211;  106;
195;03.04.2015  22:11;   34;   38;   42;   46;   50;  100; 12,6;2;  221;  111;
196;03.04.2015  23:11;   34;   38;   42;   46;   50;  100; 12,6;2;  231;  116;
197;03.04.2015  23:59;   34;   38;   42;   46;   50;  100; 12,6;2;  239;  120;
198;04.04.2015  00:11;   34;   38;   42;   46;   50;  100; 12,6;2;    1;    1;
199;04.04.2015  01:11;   34;   38;   42;   46;   50;  100; 12,6;2;   11;    6;
200;04.04.2015  02:11;   34;   38;   42;   46;   49;  100; 12,6;2;   21;   11;
201;04.04.2015  03:11;   34;   38;   42;   47;   49;  100; 12,6;2;   31;   16;
202;04.04.2015  04:11;   34;   38;   42;   47;   49;  100; 12,6;2;   41;   21;
203;04.04.2015  05:11;   34;   38;   42;   47;   49;  100; 12,6;2;   51;   26;
204;04.04.2015  06:11;   34;   38;   42;   47;   49;  100; 12,7;2;   61;   31;
205;04.04.2015  07:11;   34;   38;   43;   47;   49;  100; 12,7;2;   71;   36;
206;04.04.2015  08:11;   34;   38;   43;   47;   49;  100; 12,7;2;   81;   41;
207;04.04.2015  09:11;   34;   38;   43;   47;   49;  100; 12,7;2;   91;   46;
208;04.04.2015  10:11;   34;   38;   43;   47;   49;  100; 12,7;2;  101;   51;
209;04.04.2015  11:11;   34;   38;   43;   47;   49;  100; 12,7;2;  111;   56;
210;04.04.2015  12:11;   34;   38;   43;   47;   49;  100; 12,7;2;  121;   61;
211;04.04.2015  13:11;   35;   38;   43;   47;   49;  100; 12,7;2;  131;   66;
212;04.04.2015  14:11;   35;   38;   43;   47;   49;  100; 12,7;2;  141;   71;
213;04.04.2015  15:11;   35;   38;   43;   47;   49;  100; 12,7;2;  151;   76;
214;04.04.2015  16:11;   35;   38;   43;   47;   49;  100; 12,7;2;  161;   81;
215;04.04.2015  17:11;   35;   38;   43;   47;   49;  100; 12,7;2;  171;   86;
216;04.04.2015  18:11;   35;   38;   43;   47;   49;  100; 12,7;2;  181;   91;
217;04.04.2015  19:11;   35;   38;   43;   47;   49;  100; 12,6;2;  191;   96;
218;04.04.2015  20:11;   35;   38;   43;   47;   49;  100; 12,7;2;  201;  101;
219;04.04.2015  21:11;   35;   38;   43;   47;   49;  100; 12,7;2;  211;  106;
220;04.04.2015  22:11;   35;   38;   43;   47;   49;  100; 12,7;2;  221;  111;
221;04.04.2015  23:11;   35;   38;   43;   47;   49;  100; 12,7;2;  231;  116;
222;04.04.2015  23:59;   35;   39;   43;   47;   48;  100; 12,7;2;  239;  120;
223;05.04.2015  00:11;   35;   39;   43;   47;   48;  100; 12,7;2;    1;    1;
224;05.04.2015  01:11;   35;   39;   43;   47;   48;  100; 12,7;2;   11;    6;
225;05.04.2015  02:11;   35;   39;   43;   47;   48;  100; 12,7;2;   21;   11;
226;05.04.2015  03:11;   35;   39;   43;   47;   48;  100; 12,7;2;   31;   16;
227;05.04.2015  04:11;   35;   39;   43;   47;   48;  100; 12,7;2;   41;   21;
228;05.04.2015  05:11;   35;   39;   43;   47;   48;  100; 12,7;2;   51;   26;
229;05.04.2015  06:11;   35;   39;   43;   47;   48;  100; 12,7;2;   61;   31;
230;05.04.2015  07:11;   35;   39;   43;   47;   48;  100; 12,7;2;   71;   36;
231;05.04.2015  08:11;   35;   39;   43;   47;   48;  100; 12,7;2;   81;   41;
232;05.04.2015  09:11;   35;   39;   43;   47;   48;  100; 12,7;2;   91;   46;
233;05.04.2015  10:11;   35;   39;   44;   47;   48;  100; 12,7;2;  101;   51;
234;05.04.2015  11:11;   35;   39;   44;   47;   48;  100; 12,7;2;  111;   56;
235;05.04.2015  12:11;   35;   39;   44;   47;   48;  100; 12,7;2;  121;   61;
236;05.04.2015  13:11;   35;   39;   44;   47;   48;  100; 12,6;2;  131;   66;
237;05.04.2015  14:11;   35;   39;   44;   47;   48;  100; 12,7;2;  141;   71;
238;05.04.2015  15:11;   35;   39;   44;   47;   49;  100; 12,6;2;  151;   76;
239;05.04.2015  16:11;   35;   39;   44;   47;   49;  100; 12,6;2;  161;   81;
240;05.04.2015  17:11;   35;   39;   44;   47;   49;  100; 12,6;2;  171;   86;
241;05.04.2015  18:11;   35;   39;   44;   47;   49;  100; 12,6;2;  181;   91;
242;05.04.2015  19:11;   35;   39;   44;   47;   49;  100; 12,6;2;  191;   96;
243;05.04.2015  20:11;   35;   39;   44;   47;   49;  100; 12,6;2;  201;  101;
244;05.04.2015  21:11;   35;   39;   44;   48;   49;  100; 12,6;2;  211;  106;
245;05.04.2015  22:11;   35;   39;   44;   48;   49;  100; 12,6;2;  221;  111;
246;05.04.2015  23:11;   35;   39;   44;   48;   49;  100; 12,7;2;  231;  116;
247;05.04.2015  23:59;   35;   39;   44;   48;   49;  100; 12,7;2;  239;  120;
248;06.04.2015  00:11;   35;   39;   44;   48;   49;  100; 12,6;2;    1;    1;
249;06.04.2015  01:11;   35;   39;   44;   48;   49;  100; 12,7;2;   11;    6;
250;06.04.2015  02:11;   35;   39;   44;   48;   49;  100; 12,7;2;   21;   11;
251;06.04.2015  03:11;   35;   39;   44;   48;   49;  100; 12,7;2;   32;   16;
252;06.04.2015  04:11;   35;   39;   44;   48;   49;  100; 12,6;2;   42;   21;
253;06.04.2015  05:11;   35;   39;   44;   48;   49;  100; 12,6;2;   52;   26;
254;06.04.2015  06:11;   35;   40;   44;   48;   49;  100; 12,7;2;   62;   31;
255;06.04.2015  07:11;   35;   40;   44;   48;   49;  100; 12,7;2;   72;   36;
256;06.04.2015  08:11;   36;   40;   44;   48;   49;  100; 12,7;2;   82;   41;
257;06.04.2015  15:26;   19;   23;   21;   20;   17;  100; 21,1;2;   87;   44;
258;06.04.2015  16:26;   43;   50;   58;   58;   38;  100; 21,1;2;   97;   49;
259;06.04.2015  17:26;   43;   51;   58;   58;   40;  100; 21,1;2;  107;   54;
260;06.04.2015  18:26;   43;   51;   58;   58;   42;  100; 21,1;2;  117;   59;
261;06.04.2015  19:26;   44;   51;   58;   59;   43;  100; 21,1;2;  127;   64;
262;06.04.2015  20:26;   44;   51;   58;   59;   45;  100; 21,1;2;  137;   69;
263;06.04.2015  21:26;   44;   51;   58;   60;   46;  100; 21,1;2;  147;   74;
264;06.04.2015  22:26;   44;   50;   58;   60;   48;  100; 21,1;2;  157;   79;
265;06.04.2015  23:26;   44;   50;   58;   61;   49;  100; 21,1;2;  167;   84;
266;06.04.2015  23:59;   44;   50;   58;   61;   50;  100; 21,1;2;  173;   87;
267;07.04.2015  00:26;   44;   50;   58;   62;   50;  100; 21,1;2;    4;    2;
268;07.04.2015  01:26;   44;   50;   58;   62;   52;  100; 21,1;2;   14;    7;
269;07.04.2015  02:26;   44;   50;   58;   63;   53;  100; 21,1;2;   24;   12;
270;07.04.2015  03:26;   44;   50;   58;   64;   54;  100; 21,1;2;   34;   17;
271;07.04.2015  04:26;   44;   50;   58;   64;   56;  100; 21,1;2;   44;   22;
272;07.04.2015  05:26;   44;   50;   58;   65;   57;  100; 21,1;2;   54;   27;
273;07.04.2015  06:26;   45;   50;   58;   65;   58;  100; 21,1;2;   64;   32;
274;07.04.2015  07:26;   45;   50;   58;   66;   59;  100; 21,1;2;   74;   37;
275;07.04.2015  08:26;   45;   50;   58;   66;   60;  100; 21,1;2;   84;   42;
276;07.04.2015  09:26;   45;   50;   58;   67;   61;  100; 21,1;2;   94;   47;
277;07.04.2015  10:26;   45;   50;   58;   67;   62;  100; 21,1;2;  104;   52;
278;07.04.2015  11:26;   45;   50;   59;   68;   63;  100; 21,1;2;  114;   57;
279;07.04.2015  12:26;   45;   50;   59;   68;   64;  100; 21,1;2;  124;   62;
280;07.04.2015  13:26;   45;   50;   59;   68;   65;  100; 21,1;2;  134;   67;
281;07.04.2015  14:26;   45;   50;   59;   69;   65;  100; 21,1;2;  144;   72;
282;07.04.2015  15:26;   45;   50;   59;   69;   66;  100; 21,1;2;  154;   77;
283;07.04.2015  16:26;   45;   50;   59;   69;   67;  100; 21,1;2;  164;   82;
284;07.04.2015  17:26;   45;   50;   59;   69;   67;  100; 21,1;2;  174;   87;
285;07.04.2015  18:26;   45;   50;   59;   70;   68;  100; 21,1;2;  184;   92;
286;07.04.2015  19:26;   45;   50;   59;   70;   68;  100; 21,1;2;  194;   97;
287;07.04.2015  20:26;   45;   50;   60;   70;   69;  100; 21,1;2;  204;  102;
288;07.04.2015  21:26;   45;   50;   60;   70;   69;  100; 21,1;2;  214;  107;
289;07.04.2015  22:26;   45;   50;   60;   70;   69;  100; 21,1;2;  224;  112;
290;07.04.2015  23:26;   45;   50;   60;   70;   70;  100; 21,1;2;  234;  117;
291;07.04.2015  23:59;   45;   50;   60;   70;   70;  100; 21,1;2;  240;  120;
292;08.04.2015  00:26;   45;   50;   60;   70;   70;  100; 21,1;2;    4;    2;
293;08.04.2015  01:26;   45;   50;   60;   71;   70;  100; 21,1;2;   14;    7;
294;08.04.2015  02:26;   45;   50;   60;   71;   70;  100; 21,1;2;   24;   12;
295;08.04.2015  03:26;   45;   50;   60;   71;   71;  100; 21,1;2;   34;   17;
296;08.04.2015  04:26;   45;   51;   60;   71;   71;  100; 21,1;2;   44;   22;
297;08.04.2015  05:26;   46;   51;   60;   71;   71;  100; 21,1;2;   54;   27;
298;08.04.2015  06:26;   46;   51;   60;   71;   71;  100; 21,1;2;   64;   32;
299;08.04.2015  07:26;   46;   51;   61;   71;   71;  100; 21,1;2;   74;   37;
300;08.04.2015  08:26;   46;   51;   61;   71;   71;  100; 21,1;2;   84;   42;
