Company :
* Text *
* Text *

Stack- name: BR_3_25_16
Filename : Z:\DATA\BR_3_25_16_3-25-2016.CSV

First data download at: 5/4/2016
 ;Date/Time;T5;T4;T3;T2;T1; Ref mark; O2[vol%];Mode;Blower time ;Blower cycles
232;03.04.2016  22:33;   28;   41;   52;   51;   50;  100; 18,9;2;  226;  113;
233;03.04.2016  23:33;   28;   40;   52;   51;   50;  100; 19,0;2;  236;  118;
234;03.04.2016  23:59;   28;   40;   52;   51;   50;  100; 18,5;2;  240;  120;
235;04.04.2016  00:33;   28;   40;   52;   51;   50;  100; 19,0;2;    6;    3;
236;04.04.2016  01:33;   27;   40;   52;   50;   50;  100; 19,0;2;   16;    8;
237;04.04.2016  02:33;   27;   40;   51;   50;   49;  100; 19,0;2;   26;   13;
238;04.04.2016  03:33;   27;   40;   51;   50;   49;  100; 19,0;2;   36;   18;
239;04.04.2016  04:33;   27;   39;   51;   50;   49;  100; 19,1;2;   46;   23;
240;04.04.2016  05:33;   26;   39;   51;   50;   49;  100; 19,0;2;   56;   28;
241;04.04.2016  06:33;   26;   39;   51;   49;   49;  100; 19,2;2;   66;   33;
242;04.04.2016  07:33;   26;   39;   50;   49;   48;  100; 19,2;2;   76;   38;
243;04.04.2016  08:33;    7;    8;   10;    6;    7;  100; 21,0;0;   82;   41;
244;04.04.2016  09:33;    5;    5;    5;    5;    5;  100; 21,1;0;   82;   41;
245;04.04.2016  10:33;    6;    6;    6;    6;    6;  100; 21,1;0;   82;   41;
246;04.04.2016  11:33;    7;    7;    7;    7;    6;  100; 21,0;0;   82;   41;
247;04.04.2016  12:33;    7;    7;    7;    7;    7;  100; 21,0;0;   82;   41;
248;04.04.2016  13:33;    7;    7;    8;    7;    7;  100; 21,1;0;   82;   41;
249;04.04.2016  14:33;   60;   65;   64;   63;   52;    7; 18,8;2;   92;   46;
250;04.04.2016  15:33;   61;   66;   63;   63;   54;    3; 18,9;2;  102;   51;
251;04.04.2016  16:33;   60;   66;   62;   62;   55;    0; 18,9;2;  112;   56;
252;04.04.2016  17:33;   60;   66;   62;   61;   57;    0; 19,1;2;  122;   61;
253;04.04.2016  18:33;   60;   66;   62;   60;   58;    0; 19,1;2;  132;   66;
254;04.04.2016  19:33;   59;   65;   61;   59;   59;    0; 19,2;2;  142;   71;
255;04.04.2016  20:33;   59;   65;   61;   58;   60;    0; 19,2;2;  152;   76;
256;04.04.2016  21:33;   58;   65;   60;   58;   60;    0; 19,4;2;  162;   81;
257;04.04.2016  22:33;   58;   64;   60;   57;   60;    0; 19,3;2;  172;   86;
258;04.04.2016  23:33;   58;   64;   60;   57;   61;    0; 19,5;2;  182;   91;
259;04.04.2016  23:59;   57;   64;   60;   57;   61;    0; 18,9;2;  186;   93;
260;05.04.2016  00:33;   57;   64;   60;   56;   61;    0; 19,5;2;    6;    3;
261;05.04.2016  01:33;   57;   63;   60;   56;   61;    0; 19,6;2;   16;    8;
262;05.04.2016  02:33;   57;   63;   59;   56;   61;    0; 19,7;2;   26;   13;
263;05.04.2016  03:33;   56;   63;   59;   56;   61;    0; 19,8;2;   36;   18;
264;05.04.2016  04:33;   56;   62;   59;   55;   61;   25; 19,9;2;   46;   23;
265;05.04.2016  05:33;   56;   62;   59;   55;   60;   25; 20,2;2;   56;   28;
266;05.04.2016  06:33;   55;   62;   59;   55;   60;  100; 19,9;2;   66;   33;
267;05.04.2016  07:33;   55;   61;   58;   55;   60;  100; 20,0;2;   76;   38;
268;05.04.2016  08:33;   55;   61;   58;   55;   60;  100; 20,1;2;   86;   43;
269;05.04.2016  09:33;   55;   61;   58;   55;   60;  100; 19,9;2;   96;   48;
270;05.04.2016  10:33;   54;   61;   58;   55;   60;  100; 19,9;2;  106;   53;
271;05.04.2016  11:33;   54;   60;   58;   55;   60;  100; 20,3;2;  116;   58;
272;05.04.2016  12:33;   54;   60;   57;   54;   60;  100; 20,2;2;  126;   63;
273;05.04.2016  13:33;   54;   60;   57;   54;   60;  100; 20,4;2;  136;   68;
274;05.04.2016  14:33;   53;   60;   57;   54;   60;  100; 20,2;2;  146;   73;
275;05.04.2016  15:33;   53;   59;   57;   54;   59;  100; 20,3;2;  156;   78;
276;05.04.2016  16:33;   53;   59;   56;   54;   59;  100; 20,3;2;  166;   83;
277;05.04.2016  17:33;   53;   59;   56;   54;   59;  100; 20,3;2;  176;   88;
278;05.04.2016  18:33;   52;   58;   56;   54;   59;  100; 20,2;2;  186;   93;
279;05.04.2016  19:33;   52;   58;   56;   54;   59;  100; 20,4;2;  196;   98;
280;05.04.2016  20:33;   52;   58;   55;   54;   59;  100; 20,4;2;  206;  103;
281;05.04.2016  21:33;   52;   58;   55;   53;   58;  100; 20,2;2;  216;  108;
282;05.04.2016  22:33;   51;   57;   55;   53;   58;  100; 20,4;2;  226;  113;
283;05.04.2016  23:33;   51;   57;   55;   53;   58;  100; 20,5;2;  236;  118;
284;05.04.2016  23:59;   51;   57;   55;   53;   58;  100; 20,4;2;  240;  120;
285;06.04.2016  00:33;   51;   57;   54;   53;   58;  100; 20,6;2;    6;    3;
286;06.04.2016  01:33;   51;   56;   54;   53;   58;  100; 20,5;2;   16;    8;
287;06.04.2016  02:33;   50;   56;   54;   52;   58;  100; 20,4;2;   26;   13;
288;06.04.2016  03:33;   50;   56;   54;   52;   57;  100; 20,5;2;   36;   18;
289;06.04.2016  04:33;   50;   56;   53;   52;   57;  100; 20,4;2;   46;   23;
290;06.04.2016  05:33;   50;   55;   53;   52;   57;  100; 20,4;2;   56;   28;
291;06.04.2016  06:33;   49;   55;   53;   52;   57;  100; 20,4;2;   66;   33;
292;06.04.2016  07:33;   49;   55;   52;   51;   57;  100; 20,4;2;   76;   38;
293;06.04.2016  08:33;   49;   54;   52;   51;   57;  100; 20,4;2;   86;   43;
294;06.04.2016  09:33;   48;   54;   52;   51;   57;  100; 20,2;2;   96;   48;
295;06.04.2016  10:33;   48;   54;   52;   51;   57;  100; 20,4;2;  106;   53;
296;06.04.2016  11:33;   48;   54;   51;   51;   56;  100; 20,4;2;  116;   58;
