Company :
* Text *
* Text *

Stack- name: BC_3_Heap
Filename : Z:\DATA\BC_3_Heap_4-15-2014.CSV

First data download at: 4/15/2014
 ;Date/Time;T5;T4;T3;T2;T1; Ref mark; O2[vol%];Mode;Blower time ;Blower cycles
232;25.04.2014  02:54;   69;   70;   69;   55;   16;   25; 14,8;3;   11;   11;
233;25.04.2014  03:54;   69;   70;   69;   56;   18;   24; 13,7;3;   15;   13;
234;25.04.2014  04:54;   70;   70;   69;   57;   20;   23; 12,2;3;   19;   15;
235;25.04.2014  05:54;   70;   70;   69;   58;   22;   22; 11,1;3;   22;   17;
236;25.04.2014  06:54;   70;   70;   69;   59;   24;   22;  7,3;3;   27;   20;
237;25.04.2014  07:54;   70;   70;   70;   60;   27;   21; 10,6;3;   31;   25;
238;25.04.2014  08:54;   70;   70;   70;   61;   30;   20;  9,7;3;   38;   32;
239;25.04.2014  09:54;   70;   70;   70;   62;   33;   19; 11,3;3;   44;   40;
240;25.04.2014  10:54;   70;   70;   70;   63;   35;   17; 10,3;3;   51;   47;
241;25.04.2014  11:54;   70;   70;   70;   63;   39;   16; 13,1;3;   56;   55;
242;25.04.2014  12:54;   70;   71;   71;   64;   42;   14; 12,6;3;   64;   63;
243;25.04.2014  13:54;   70;   71;   71;   65;   45;   12; 11,0;3;   71;   71;
244;25.04.2014  14:54;   69;   71;   71;   66;   48;    9; 10,9;3;   78;   80;
245;25.04.2014  15:54;   69;   70;   71;   67;   50;    7; 10,9;3;   87;   89;
246;25.04.2014  16:54;   68;   70;   71;   68;   53;    3; 10,6;3;   94;   99;
247;25.04.2014  17:54;   68;   70;   71;   69;   55;    0; 11,3;3;  103;  109;
248;25.04.2014  18:54;   67;   70;   71;   69;   57;    0;  9,5;3;  110;  115;
249;25.04.2014  19:54;   67;   70;   71;   70;   59;    0; 10,7;3;  120;  123;
250;25.04.2014  20:54;   67;   69;   71;   70;   61;    0; 10,2;3;  130;  127;
251;25.04.2014  21:54;   66;   69;   71;   70;   63;    0; 11,6;3;  138;  132;
252;25.04.2014  22:54;   66;   69;   71;   71;   65;    0; 11,6;3;  146;  136;
253;25.04.2014  23:54;   65;   68;   71;   71;   66;    0; 11,6;3;  154;  140;
254;25.04.2014  23:59;   65;   68;   71;   71;   66;    0; 10,9;3;  154;  140;
255;26.04.2014  00:54;   65;   68;   71;   71;   67;    0; 11,4;3;    7;    4;
256;26.04.2014  01:54;   65;   68;   71;   72;   68;    0; 11,4;3;   15;    8;
257;26.04.2014  02:54;   65;   68;   71;   72;   69;    0; 11,3;3;   23;   12;
258;26.04.2014  03:54;   64;   67;   70;   72;   70;    0; 11,3;3;   30;   16;
259;26.04.2014  04:54;   64;   67;   70;   72;   70;    0; 11,1;3;   38;   20;
260;26.04.2014  05:54;   64;   67;   70;   72;   71;    0; 10,9;3;   46;   24;
261;26.04.2014  06:54;   63;   66;   70;   72;   71;    0; 10,8;3;   54;   28;
262;26.04.2014  07:54;   63;   66;   70;   72;   71;    0; 10,9;3;   62;   32;
263;26.04.2014  08:54;   63;   66;   70;   72;   71;    0; 10,8;3;   69;   36;
264;26.04.2014  09:54;   62;   66;   69;   72;   71;    0;  9,6;3;   75;   40;
265;26.04.2014  10:54;   62;   65;   69;   72;   71;    0;  9,9;3;   85;   45;
266;26.04.2014  11:54;   62;   65;   69;   71;   71;    0; 11,4;3;   95;   50;
267;26.04.2014  12:54;   61;   65;   69;   71;   71;    0; 11,0;3;  103;   54;
268;26.04.2014  13:54;   61;   65;   68;   71;   71;    0; 10,8;3;  111;   58;
269;26.04.2014  14:54;   61;   64;   68;   71;   71;    0; 10,9;3;  118;   62;
270;26.04.2014  15:54;   61;   64;   68;   71;   71;    0; 11,5;3;  126;   66;
271;26.04.2014  16:54;   61;   64;   68;   71;   71;    0;  9,9;3;  131;   69;
272;26.04.2014  17:54;   60;   64;   68;   71;   71;    0; 11,1;3;  138;   73;
273;26.04.2014  18:54;   60;   64;   68;   71;   71;    0;  9,8;3;  144;   76;
274;26.04.2014  19:54;   60;   64;   67;   71;   71;    0; 11,9;3;  152;   80;
275;26.04.2014  20:54;   60;   63;   67;   70;   70;    0; 11,8;3;  157;   83;
276;26.04.2014  21:54;   60;   63;   67;   70;   70;    0; 12,0;3;  163;   86;
277;26.04.2014  22:54;   60;   63;   67;   70;   70;    0; 11,9;3;  169;   89;
278;26.04.2014  23:54;   60;   63;   67;   70;   70;    0; 12,0;3;  175;   92;
