Company :
* Text *
* Text *

Stack- name: BC_12_HEAP
Filename : Z:\DATA\-BC_12_HEAP_7-1-2015.CSV

177;08.07.2015  17:18;   73;   76;   79;   78;   64;    0; 12,6;2;  172;   86;
178;08.07.2015  18:18;   72;   75;   79;   78;   63;    0; 12,6;2;  182;   91;
179;08.07.2015  19:18;   72;   75;   79;   78;   64;    0; 12,6;2;  192;   96;
180;08.07.2015  20:18;   72;   75;   79;   78;   63;    0; 12,6;2;  202;  101;
181;08.07.2015  21:18;   72;   75;   79;   78;   64;    0; 12,6;2;  212;  106;
182;08.07.2015  22:18;   72;   75;   79;   78;   64;    0; 12,6;2;  222;  111;
183;08.07.2015  23:18;   72;   75;   79;   78;   64;    0; 12,6;2;  232;  116;
184;08.07.2015  23:59;   72;   74;   79;   78;   66;    0; 12,6;2;  240;  120;
185;09.07.2015  00:18;   72;   75;   79;   78;   64;    0; 12,6;2;    2;    1;
186;09.07.2015  01:18;   72;   75;   79;   78;   64;    0; 12,6;2;   12;    6;
187;09.07.2015  02:18;   72;   74;   78;   78;   64;    0; 12,6;2;   22;   11;
188;09.07.2015  03:18;   71;   74;   78;   78;   63;    0; 12,6;2;   32;   16;
189;09.07.2015  04:18;   71;   74;   78;   78;   63;    0; 12,6;2;   42;   21;
190;09.07.2015  05:18;   71;   74;   78;   78;   63;    0; 12,6;2;   52;   26;
191;09.07.2015  06:18;   71;   74;   78;   78;   63;    0; 12,6;2;   62;   31;
192;09.07.2015  07:18;   71;   74;   78;   78;   63;    0; 12,6;2;   72;   36;
193;09.07.2015  08:18;   71;   74;   78;   78;   62;    0; 12,6;2;   82;   41;
194;09.07.2015  23:59;   73;   73;   74;   74;   72;    0; 12,6;2;  206;  105;
195;10.07.2015  12:18;   72;   72;   73;   73;   72;    0; 12,6;2;  124;   62;
196;10.07.2015  14:02;   72;   73;   74;   73;   72;    0; 12,7;2;  124;   62;
197;10.07.2015  15:02;   72;   72;   74;   73;   72;    0; 12,6;2;  134;   67;
198;10.07.2015  16:02;   71;   72;   73;   73;   72;    0; 12,6;2;  144;   72;
199;10.07.2015  17:02;   71;   71;   73;   73;   72;    0; 12,6;2;  154;   77;
200;10.07.2015  18:02;   71;   71;   73;   73;   72;    0; 12,6;2;  164;   82;
201;10.07.2015  19:02;   71;   71;   73;   73;   72;    0; 12,6;2;  174;   87;
202;10.07.2015  20:02;   71;   71;   73;   73;   72;    0; 12,6;2;  184;   92;
203;10.07.2015  21:02;   71;   71;   73;   73;   72;    0; 12,6;2;  194;   97;
204;10.07.2015  22:02;   71;   71;   73;   73;   72;    0; 12,6;2;  204;  102;
205;10.07.2015  23:02;   71;   71;   73;   73;   72;    0; 12,6;2;  214;  107;
206;10.07.2015  23:59;   71;   71;   73;   73;   72;    0; 12,6;2;  224;  112;
207;11.07.2015  00:02;   71;   71;   73;   73;   72;    0; 12,6;2;    0;    0;
208;11.07.2015  01:02;   71;   71;   73;   72;   72;    0; 12,6;2;   10;    5;
209;11.07.2015  02:02;   71;   71;   72;   72;   72;    0; 12,6;2;   20;   10;
210;11.07.2015  03:02;   71;   71;   72;   72;   72;    0; 12,6;2;   30;   15;
211;11.07.2015  04:02;   71;   71;   72;   72;   72;    0; 12,6;2;   40;   20;
212;11.07.2015  05:02;   71;   71;   72;   72;   71;    0; 12,6;2;   50;   25;
213;11.07.2015  06:02;   71;   71;   72;   72;   71;    0; 12,6;2;   60;   30;
214;11.07.2015  07:02;   71;   71;   72;   72;   71;    0; 12,6;2;   70;   35;
215;11.07.2015  08:02;   71;   71;   72;   72;   71;    0; 12,6;2;   80;   40;
216;11.07.2015  09:02;   71;   71;   72;   72;   71;    0; 12,6;2;   90;   45;
217;11.07.2015  10:02;   71;   71;   72;   72;   71;    0; 12,6;2;  100;   50;
218;11.07.2015  11:02;   71;   71;   72;   72;   71;    0; 12,6;2;  110;   55;
219;11.07.2015  12:02;   71;   71;   72;   72;   71;    0; 12,6;2;  120;   60;
220;11.07.2015  13:02;   71;   71;   72;   72;   71;    0; 12,6;2;  130;   65;
221;11.07.2015  14:02;   71;   71;   72;   72;   71;    0; 12,6;2;  140;   70;
222;11.07.2015  15:02;   71;   71;   72;   72;   71;    0; 12,6;2;  150;   75;
223;11.07.2015  16:02;   71;   71;   72;   72;   71;    0; 12,6;2;  160;   80;
224;11.07.2015  17:02;   72;   71;   72;   72;   71;    0; 12,6;2;  170;   85;
225;11.07.2015  18:02;   72;   71;   72;   72;   71;    0; 12,6;2;  180;   90;
226;11.07.2015  19:02;   72;   71;   73;   72;   71;    0; 12,6;2;  190;   95;
227;11.07.2015  20:02;   72;   71;   73;   72;   71;    0; 12,6;2;  200;  100;
228;11.07.2015  21:02;   72;   71;   73;   72;   71;    0; 12,6;2;  210;  105;
229;11.07.2015  22:02;   72;   72;   73;   72;   71;    0; 12,6;2;  220;  110;
230;11.07.2015  23:02;   72;   72;   73;   72;   71;    0; 12,6;2;  230;  115;
231;11.07.2015  23:59;   72;   71;   73;   72;   71;    0; 12,6;2;  240;  120;
232;12.07.2015  00:02;   72;   72;   73;   72;   71;    0; 12,6;2;    0;    0;
233;12.07.2015  01:02;   72;   72;   73;   72;   71;    0; 12,6;2;   10;    5;
234;12.07.2015  02:02;   72;   72;   73;   72;   71;    0; 12,6;2;   20;   10;
235;12.07.2015  03:02;   72;   72;   73;   72;   71;    0; 12,6;2;   30;   15;
236;12.07.2015  04:02;   72;   72;   73;   72;   71;    0; 12,6;2;   40;   20;
237;12.07.2015  05:02;   72;   72;   73;   72;   71;    0; 12,6;2;   50;   25;
238;12.07.2015  06:02;   72;   72;   73;   72;   71;    0; 12,6;2;   60;   30;
239;12.07.2015  07:02;   72;   72;   73;   72;   71;    0; 12,6;2;   70;   35;
240;12.07.2015  08:02;   72;   72;   73;   72;   71;    0; 12,6;2;   80;   40;
241;12.07.2015  09:02;   72;   72;   73;   72;   71;    0; 12,6;2;   90;   45;
242;12.07.2015  10:02;   72;   72;   73;   72;   71;    0; 12,6;2;  100;   50;
243;12.07.2015  11:02;   72;   72;   73;   72;   72;    0; 12,6;2;  110;   55;
244;12.07.2015  12:02;   72;   72;   73;   73;   72;    0; 12,6;2;  120;   60;
245;12.07.2015  13:02;   72;   72;   73;   73;   72;    0; 12,6;2;  130;   65;
246;12.07.2015  14:02;   72;   72;   73;   73;   71;    0; 12,6;2;  140;   70;
247;12.07.2015  15:02;   72;   72;   73;   73;   71;    0; 12,6;2;  150;   75;
248;12.07.2015  16:02;   72;   72;   73;   73;   72;    0; 12,6;2;  160;   80;
249;12.07.2015  17:02;   72;   72;   73;   73;   72;    0; 12,6;2;  170;   85;
250;12.07.2015  18:02;   72;   72;   73;   73;   72;    0; 12,6;2;  180;   90;
251;12.07.2015  19:02;   72;   72;   73;   73;   72;    0; 12,6;2;  190;   95;
252;12.07.2015  20:02;   72;   72;   73;   73;   72;    0; 12,6;2;  200;  100;
253;12.07.2015  21:02;   72;   72;   73;   73;   72;    0; 12,6;2;  210;  105;
254;12.07.2015  22:02;   72;   72;   74;   73;   72;    0; 12,6;2;  220;  110;
255;12.07.2015  23:02;   72;   72;   74;   73;   72;    0; 12,6;2;  230;  115;
256;12.07.2015  23:59;   72;   72;   74;   73;   72;    0; 12,6;2;  240;  120;
257;13.07.2015  00:02;   72;   72;   74;   73;   72;    0; 12,6;2;    0;    0;
258;13.07.2015  01:02;   72;   72;   74;   73;   72;    0; 12,6;2;   10;    5;
259;13.07.2015  02:02;   72;   72;   74;   73;   72;    0; 12,6;2;   20;   10;
260;13.07.2015  03:02;   72;   72;   74;   73;   72;    0; 12,6;2;   30;   15;
261;13.07.2015  04:02;   72;   72;   74;   73;   72;    0; 12,6;2;   40;   20;
262;13.07.2015  05:02;   72;   72;   74;   73;   72;    0; 12,6;2;   50;   25;
263;13.07.2015  06:02;   72;   72;   74;   73;   72;    0; 12,6;2;   60;   30;
264;13.07.2015  07:02;   72;   72;   74;   73;   72;    0; 12,6;2;   70;   35;
265;13.07.2015  08:02;   72;   73;   74;   73;   72;    0; 12,6;2;   80;   40;
266;13.07.2015  14:31;   50;   56;   44;   38;   32;  100; 12,7;2;   86;   43;
267;13.07.2015  15:31;   71;   72;   64;   51;   40;   32; 12,6;2;   96;   48;
268;13.07.2015  16:31;   70;   72;   68;   55;   43;   25; 12,6;2;  106;   53;
269;13.07.2015  17:31;   69;   72;   70;   59;   45;   18; 12,6;2;  116;   58;
270;13.07.2015  18:31;   69;   71;   72;   63;   48;   11; 12,6;2;  126;   63;
271;13.07.2015  19:31;   70;   71;   73;   66;   51;    6; 12,6;2;  136;   68;
272;13.07.2015  20:31;   70;   71;   73;   69;   55;    0; 12,6;2;  146;   73;
273;13.07.2015  21:31;   71;   72;   74;   71;   58;    0; 12,6;2;  156;   78;
274;13.07.2015  22:31;   71;   72;   74;   73;   62;    0; 12,6;2;  166;   83;
275;13.07.2015  23:31;   71;   72;   74;   74;   64;    0; 12,6;2;  176;   88;
276;13.07.2015  23:59;   71;   72;   74;   74;   66;    0; 12,6;2;  182;   91;
277;14.07.2015  00:31;   71;   72;   75;   74;   66;    0; 12,6;2;    4;    2;
278;14.07.2015  01:31;   71;   73;   75;   75;   68;    0; 12,6;2;   14;    7;
279;14.07.2015  02:31;   71;   73;   75;   76;   69;    0; 12,6;2;   24;   12;
280;14.07.2015  03:31;   71;   73;   75;   76;   70;    0; 12,6;2;   34;   17;
281;14.07.2015  04:31;   71;   73;   75;   77;   71;    0; 12,6;2;   44;   22;
282;14.07.2015  05:31;   71;   72;   75;   77;   72;    0; 12,6;2;   54;   27;
283;14.07.2015  06:31;   70;   72;   76;   77;   71;    0; 12,6;2;   64;   32;
284;14.07.2015  07:31;   70;   72;   76;   78;   71;    0; 12,6;2;   74;   37;
285;14.07.2015  08:31;   70;   72;   76;   78;   69;    0; 12,6;2;   84;   42;
286;14.07.2015  09:31;   70;   72;   76;   78;   71;    0; 12,6;2;   94;   47;
287;14.07.2015  10:31;   70;   72;   76;   78;   71;    0; 12,6;2;  104;   52;
288;14.07.2015  11:31;   70;   72;   76;   78;   70;    0; 12,6;2;  114;   57;
289;14.07.2015  12:31;   70;   72;   76;   79;   70;    0; 12,6;2;  124;   62;
290;14.07.2015  13:31;   70;   72;   76;   79;   67;    0; 12,6;2;  134;   67;
291;14.07.2015  14:31;   70;   72;   76;   79;   66;    0; 12,6;2;  144;   72;
292;14.07.2015  15:31;   70;   72;   76;   79;   65;    0; 12,6;2;  154;   77;
293;14.07.2015  16:31;   70;   72;   76;   79;   65;    0; 12,6;2;  164;   82;
294;14.07.2015  17:31;   70;   72;   76;   79;   65;    0; 12,6;2;  174;   87;
295;14.07.2015  18:31;   70;   72;   76;   78;   65;    0; 12,6;2;  184;   92;
296;14.07.2015  19:31;   70;   72;   76;   78;   65;    0; 12,6;2;  194;   97;
297;14.07.2015  20:31;   70;   72;   76;   78;   65;    0; 12,6;2;  204;  102;
298;14.07.2015  21:31;   70;   72;   76;   78;   65;    0; 12,6;2;  214;  107;
299;14.07.2015  22:31;   70;   72;   76;   78;   66;    0; 12,6;2;  224;  112;
300;14.07.2015  23:31;   70;   72;   76;   78;   66;    0; 12,6;2;  234;  117;
301;14.07.2015  23:59;   70;   72;   75;   78;   71;    0; 12,6;2;  240;  120;
302;15.07.2015  00:31;   70;   72;   76;   78;   66;    0; 12,6;2;    4;    2;
303;15.07.2015  01:31;   70;   72;   76;   78;   66;    0; 12,6;2;   14;    7;
304;15.07.2015  02:31;   70;   72;   76;   78;   66;    0; 12,6;2;   24;   12;
305;15.07.2015  03:31;   69;   72;   76;   78;   66;    0; 12,6;2;   34;   17;
306;15.07.2015  04:31;   69;   72;   75;   78;   66;    0; 12,6;2;   44;   22;
307;15.07.2015  05:31;   69;   72;   75;   78;   65;    0; 12,6;2;   54;   27;
308;15.07.2015  06:31;   69;   72;   75;   78;   65;    0; 12,6;2;   64;   32;
